f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,additive_category
196.44319999999996,353.70999999999987,1321.8256,1068.1399999999996,7554.0,15432.0,20186.0,15864.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.8502,55.6108,93.3064,95.57560000000004,1.2100000000000002,29.293,15.235000000000001,38.555,3249.0,3534.0,4959.0,4674.0,1.0,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.8560999999999996,9.9372,9.362599999999999,15.2776,0.0,-17.83,-7.249999999999998,-21.849999999999994,0.0,394.0,255.0,602.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,64.0,0.0,7.64,4.6,11.239999999999998,202.41909999999996,391.884,619.4555999999999,759.2679999999999,931.0,1812.0,2712.0,2884.0,28.0,58.0,90.0,116.0,148.0,366.0,522.0,580.0,13.0492,29.70660000000001,44.007400000000004,51.429200000000016,11.072014285714287,10.954071428571426,19.5198,18.498428571428573,60.0,60.0,106.2857142857143,94.2857142857143,1.0,1.2857142857142858,2.0,2.285714285714285,2.142857142857143,4.714285714285714,6.0,8.571428571428571,0.5414714285714285,0.7271000000000001,1.1079714285714284,1.2143999999999997,42.318571428571424,86.68714285714285,111.89428571428573,153.70295514285712,0.0,0.5085714285714288,0.7628571428571432,1.6257142857142861,0.0,1.1428571428571426,1.714285714285714,4.857142857142857,0.0,0.0,0.0,0.0,0.0,-1.1428571428571426,-1.714285714285714,-2.857142857142857,0.0,-0.022857142857142878,-0.034285714285714315,0.04571428571428566,0.0,-3.4285714285714293,-5.142857142857145,-8.344888571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APAZOI_clean.cif,1
127.8988,244.92799999999997,456.19519999999994,525.6319999999998,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999996,25.112,34.054399999999994,43.099199999999996,3.61,26.144000000000002,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999996,4.029599999999999,4.2504,8.28,0.0,-6.16,-2.5999999999999996,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.5999999999999996,2.4399999999999995,5.039999999999999,1393.7214000000008,3424.4460000000004,6009.5724000000055,9150.416999999994,6132.0,15624.0,26592.0,36720.0,210.0,528.0,924.0,1458.0,1716.0,6024.0,9900.0,13746.0,95.70899999999979,270.9167999999986,463.6091999999995,680.8194000000005,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOSHIC_clean.cif,2
127.8988,244.92799999999994,456.1952,525.6319999999998,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999998,25.112000000000005,34.054399999999994,43.099199999999996,3.61,26.144000000000002,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999994,4.029599999999999,4.2504,8.28,0.0,-6.16,-2.5999999999999996,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.5999999999999996,2.4399999999999995,5.039999999999999,860.4695000000017,1973.2410000000002,3147.694599999998,4054.5509999999963,4424.0,10296.0,16168.0,19992.0,119.0,290.0,458.0,606.0,858.0,2644.0,3798.0,4604.0,63.88309999999997,163.07059999999973,254.0793999999997,327.0189999999994,11.833599999999997,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.0950000000000004,1.1242,28.089999999999982,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.8336,17.543999999999997,26.316,26.316,64.0,96.0,144.0,144.0,1.0,2.0,3.0,3.0,4.0,10.0,12.0,20.0,0.5328999999999998,1.1242,1.6862999999999997,1.6862999999999997,28.09,119.77999999999999,179.67000000000004,179.67000000000004,0.0,1.7800000000000007,2.670000000000001,2.670000000000001,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,-0.08000000000000007,-0.1200000000000001,-0.1200000000000001,0.0,-12.000000000000002,-18.000000000000004,-18.000000000000004,CAYQIE_clean.cif,2
196.90319999999994,364.3619999999998,1327.3856,1076.04,8994.0,16920.0,22346.0,16968.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,16.782799999999998,55.375599999999984,93.08500000000001,95.39880000000002,1.44,31.956,16.74,42.06,3969.0,3906.0,5859.0,5166.0,1.0,8.0,6.0,12.0,64.0,160.0,184.0,256.0,2.8223999999999996,9.8784,9.2904,15.187199999999999,0.0,-17.03,-6.749999999999999,-20.65,0.0,442.0,285.0,674.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,64.0,0.0,7.5600000000000005,4.55,11.12,202.41909999999993,391.884,619.4555999999999,759.2679999999999,931.0,1812.0,2712.0,2884.0,28.0,58.0,90.0,116.0,148.0,366.0,522.0,580.0,13.0492,29.70660000000001,44.007400000000004,51.429200000000016,11.072014285714287,10.954071428571426,19.5198,18.498428571428573,60.0,60.0,106.2857142857143,94.2857142857143,1.0,1.2857142857142858,2.0,2.285714285714285,2.142857142857143,4.714285714285714,6.0,8.571428571428571,0.5414714285714285,0.7271000000000001,1.1079714285714284,1.2144,42.318571428571424,86.68714285714283,111.89428571428573,153.70295514285712,0.0,0.5085714285714288,0.7628571428571432,1.6257142857142861,0.0,1.1428571428571426,1.714285714285714,4.857142857142857,0.0,0.0,0.0,0.0,0.0,-1.1428571428571426,-1.714285714285714,-2.857142857142857,0.0,-0.022857142857142878,-0.034285714285714315,0.04571428571428566,0.0,-3.4285714285714297,-5.142857142857145,-8.344888571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIVSUY_clean.cif,1
1340.0299999999972,3327.4751999999994,9373.056000000006,13367.241599999996,58584.0,137808.0,286344.0,345456.0,164.0,480.0,1176.0,1728.0,1656.0,5376.0,11952.0,16032.0,135.55999999999983,436.9392000000008,990.7272,1431.8112000000028,2.8560999999999988,31.31231999999999,42.85164,77.89548000000005,2304.0,3168.0,7891.2,6796.8,1.0,6.0,9.6,15.6,36.0,93.6,208.8,244.8,2.1903999999999995,7.512479999999999,13.284479999999997,18.70127999999999,0.0,-8.388000000000003,-9.131999999999996,-19.727999999999998,0.0,222.0,296.4,607.2,0.0,0.0,0.0,0.0,0.0,20.4,22.8,52.8,0.0,3.8039999999999985,5.2319999999999975,10.452000000000007,268.52320000000003,661.1873999999999,1011.7132,1120.631,1204.0,3090.0,4408.0,4226.0,38.0,92.0,142.0,168.0,280.0,876.0,1024.0,1136.0,17.546200000000002,47.438800000000015,69.14620000000002,74.108,9.241600000000002,17.986666666666668,20.074133333333332,10.336,49.0,95.66666666666667,107.33333333333333,56.0,1.0,2.0,2.333333333333333,1.3333333333333333,4.0,8.666666666666668,11.33333333333333,8.0,0.5625,1.1300000000000003,1.3275000000000003,0.7699999999999999,54.76,119.14000000000003,156.6333333333333,111.49333333333334,0.0,0.16333333333333339,0.4900000000000002,0.6533333333333335,0.0,0.3333333333333333,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-1.0,-1.3333333333333333,0.0,-0.006666666666666672,-0.020000000000000018,-0.02666666666666669,0.0,-1.3000000000000003,-3.899999999999999,-5.200000000000001,10.105599999999997,21.990399999999998,39.8784,32.245333333333335,54.0,109.0,205.0,153.33333333333331,1.0,2.6666666666666665,4.333333333333334,4.0,8.0,34.0,30.0,29.33333333333333,0.5526333333333333,1.4197333333333333,2.327366666666667,2.0845333333333333,45.870000000000005,171.17087133333328,232.827538,263.01845533333335,0.0,1.3633333333333335,1.3633333333333335,2.9933333333333336,0.0,4.333333333333334,4.333333333333334,9.333333333333332,0.0,0.0,0.0,0.0,0.0,-3.3333333333333335,0.6666666666666666,0.0,0.0,0.07999999999999996,0.07999999999999996,0.14666666666666656,0.0,-6.935703333333335,-6.935703333333335,-15.271406666666671,GABYUG_clean.cif,2
323.73849999999993,561.8400000000001,1132.7087999999994,1528.3488000000002,8983.0,12624.0,16878.0,14208.0,40.0,84.0,138.0,192.0,222.0,552.0,738.0,840.0,30.854800000000004,70.8048,108.34499999999998,125.30640000000008,2.3101749999999996,20.658,22.529249999999998,46.63485,1818.25,1308.0,1467.0,2415.0,1.0,4.5,6.0,12.0,21.0,48.0,81.0,123.0,2.6032,5.4318,7.392,12.8016,0.0,-8.580000000000002,-6.464999999999998,-14.550000000000002,0.0,138.0,208.5,426.0,0.0,0.0,0.0,0.0,0.0,10.5,9.0,27.0,0.0,4.065,4.979999999999999,11.280000000000001,149.65879999999999,311.91600000000017,481.67519999999996,570.6270000000001,617.0,1320.0,1836.0,1824.0,23.0,48.0,74.0,92.0,122.0,300.0,418.0,442.0,9.838300000000004,23.346400000000013,33.68420000000001,37.04,10.969600000000007,11.015999999999993,23.363733333333343,18.738666666666674,59.0,60.0,107.33333333333333,82.6666666666667,1.0,1.3333333333333328,2.6666666666666656,2.3333333333333344,2.0,6.0,8.0,7.333333333333335,0.542766666666667,0.7597333333333333,1.3000000000000005,1.126966666666667,36.98000000000001,95.67333333333335,136.63507600000003,129.9617426666667,0.0,0.9200000000000005,1.4799999999999998,1.909999999999999,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333328,-2.3333333333333344,0.0,-0.040000000000000036,0.21333333333333326,0.19333333333333333,0.0,-6.599999999999998,-4.671406666666669,-7.37140666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAXKOH_clean.cif,2
181.83439999999996,334.7232000000001,585.0321999999999,689.4432,4520.0,7452.0,16180.0,12288.0,22.0,48.0,76.0,92.0,128.0,352.0,566.0,492.0,16.933400000000002,38.2328,63.9212,69.4596,2.7224999999999997,19.206,21.045749999999998,43.32899999999999,900.0,810.0,2850.0,1830.0,1.0,3.5,5.5,8.5,12.5,34.5,61.0,70.5,1.7161000000000002,3.3732500000000005,7.2639499999999995,8.31195,0.0,-5.865,-3.68,-12.235000000000001,0.0,78.0,70.0,194.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,2.0100000000000002,1.6600000000000001,4.79,157.3433,307.33860000000004,458.3560000000001,485.06100000000004,779.0,1530.0,2206.0,2064.0,20.0,42.0,62.0,70.0,104.0,252.0,352.0,354.0,10.1284,22.5634,32.2718,33.43340000000001,10.5376,13.627599999999997,18.799599999999998,12.648,56.5,73.0,101.5,69.0,1.0,1.5,2.0,1.5,2.5,5.5,7.0,6.0,0.5477,0.84355,1.1175000000000002,0.8508500000000001,41.425,84.70500000000001,113.18,101.7,0.0,0.44500000000000006,0.6900000000000002,1.1350000000000002,0.0,1.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5,-2.5,0.0,-0.020000000000000018,-0.030000000000000027,-0.050000000000000044,0.0,-3.0000000000000004,-4.950000000000001,-7.950000000000001,10.5376,12.8828,23.420399999999994,16.523999999999997,56.5,69.5,126.0,90.0,1.0,1.5,2.5,2.0,2.5,6.5,9.0,9.0,0.5477,0.8510500000000001,1.3987500000000002,1.1396000000000002,41.425,99.13499999999999,140.56,143.51,0.0,0.6900000000000002,0.6900000000000002,1.3800000000000003,0.0,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,-3.0,0.0,-0.030000000000000027,-0.030000000000000027,-0.06000000000000005,0.0,-4.950000000000001,-4.950000000000001,-9.900000000000002,IYOQAQ_clean.cif,1
392.88639999999975,677.1480000000003,2142.6256,2013.3920000000003,21712.0,32832.0,27808.0,28288.0,44.0,112.0,224.0,256.0,392.0,1184.0,1336.0,1408.0,33.83600000000003,101.76400000000002,151.81520000000006,166.60799999999998,1.2100000000000002,25.509,14.025,31.965999999999998,4900.0,3780.0,2100.0,4760.0,1.0,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.8899999999999997,8.754999999999999,6.545,12.817999999999998,0.0,-15.489999999999998,-7.249999999999998,-18.059999999999995,0.0,436.0,320.0,632.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,44.0,0.0,6.749999999999999,4.6499999999999995,9.459999999999999,202.41909999999996,391.884,619.4556,759.2679999999998,931.0,1812.0,2712.0,2884.0,28.0,58.0,90.0,116.0,148.0,366.0,522.0,580.0,13.049200000000003,29.706600000000005,44.007400000000004,51.42920000000001,11.072014285714285,10.954071428571426,19.519799999999996,18.49842857142857,60.0,60.0,106.28571428571429,94.28571428571429,1.0,1.2857142857142858,2.0,2.2857142857142856,2.142857142857143,4.714285714285714,6.0,8.571428571428571,0.5414714285714285,0.7271000000000001,1.1079714285714284,1.2144,42.31857142857143,86.68714285714285,111.89428571428573,153.70295514285712,0.0,0.5085714285714287,0.7628571428571431,1.6257142857142861,0.0,1.1428571428571428,1.7142857142857142,4.857142857142857,0.0,0.0,0.0,0.0,0.0,-1.1428571428571428,-1.7142857142857142,-2.857142857142857,0.0,-0.022857142857142878,-0.034285714285714315,0.04571428571428566,0.0,-3.4285714285714293,-5.142857142857144,-8.344888571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OQETEK_clean.cif,1
203.70569999999998,379.77599999999984,856.4809999999999,1116.2799999999997,3687.0,7728.0,13142.0,14032.0,24.0,54.0,98.0,148.0,152.0,422.0,698.0,800.0,15.5112,39.639,67.5654,89.43960000000001,2.7224999999999984,26.487999999999996,25.51999999999999,59.43299999999999,900.0,1120.0,2450.0,2520.0,1.0,4.666666666666667,7.0,11.333333333333332,22.0,55.0,98.33333333333334,122.33333333333334,1.7161000000000004,4.462733333333332,7.602366666666668,11.01273333333334,0.0,-8.35333333333333,-3.916666666666667,-17.320000000000004,0.0,102.66666666666666,128.33333333333334,256.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,12.0,26.333333333333336,0.0,2.706666666666666,3.3666666666666667,6.440000000000003,935.4534333333355,1991.0253333333312,3215.0315999999984,4291.8493333333345,3985.3333333333335,8709.333333333334,13280.0,15525.333333333334,142.33333333333334,306.6666666666667,494.6666666666667,685.3333333333334,801.3333333333334,2053.3333333333335,3118.6666666666665,3842.6666666666665,62.7574333333333,152.87226666666626,236.31293333333315,299.38479999999964,11.833599999999997,8.771999999999993,20.605599999999985,18.38488888888887,64.0,48.0,112.0,96.88888888888887,1.0,1.0,2.0,2.1111111111111107,1.0,3.0,4.111111111111112,6.111111111111112,0.5329000000000004,0.5621000000000006,1.0949999999999995,1.1542111111111117,28.08999999999999,59.88999999999999,87.98,122.434187,0.0,0.8900000000000005,0.8900000000000005,1.9177777777777782,0.0,2.0,2.0,4.7777777777777795,0.0,0.0,0.0,0.0,0.0,-2.0,-2.1111111111111107,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000056,0.0,-6.000000000000001,-6.000000000000001,-11.911901111111113,11.833599999999997,11.294666666666659,20.605599999999985,17.543999999999986,64.0,50.666666666666664,112.0,96.0,1.0,1.3333333333333333,2.0,2.0,2.0,4.666666666666667,5.333333333333333,8.0,0.5329000000000004,0.6521333333333339,1.0949999999999993,1.1242000000000012,28.08999999999999,67.85256099999997,87.98,119.77999999999999,0.0,1.303333333333334,0.8900000000000005,1.780000000000001,0.0,4.333333333333333,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-3.3333333333333335,0.0,0.07999999999999993,-0.040000000000000036,-0.08000000000000007,0.0,-5.735703333333334,-6.000000000000001,-12.000000000000002,QEBKUF_SL.cif,2
203.74179999999996,392.1599999999999,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77599999999998,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000004,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,241.81939999999997,496.791,822.2103999999998,979.3020000000001,920.0,1944.0,2920.0,3408.0,38.0,78.0,132.0,156.0,210.0,510.0,724.0,908.0,14.994200000000006,36.143800000000006,54.51240000000002,67.35960000000001,11.833599999999995,8.771999999999993,20.605599999999985,17.543999999999986,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1242000000000008,28.09,59.89000000000002,87.98,119.78000000000004,0.0,0.8900000000000005,0.8900000000000005,1.780000000000001,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEMPAE_clean.cif,1
183.43819999999997,316.4799999999999,1158.4312,1128.32,9434.0,15712.0,23698.0,16160.0,20.0,52.0,118.0,140.0,182.0,560.0,890.0,792.0,15.596999999999996,47.82959999999999,85.71799999999998,91.98000000000002,1.2100000000000002,26.488,18.04,35.75,4225.0,3640.0,6565.0,4940.0,1.0,7.0,7.0,11.0,50.0,114.0,174.0,194.0,2.8223999999999996,8.5848,10.583999999999998,13.8936,0.0,-16.38,-8.699999999999998,-20.399999999999995,0.0,399.0,354.0,639.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,48.0,0.0,6.65,5.46,10.209999999999999,374.1773999999999,755.3610000000006,1203.3546,1563.9060000000002,1671.0,3420.0,5136.0,5916.0,54.0,114.0,180.0,240.0,294.0,738.0,1068.0,1200.0,24.63660000000001,57.79620000000003,87.14280000000001,105.7776,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.8336,8.771999999999998,17.543999999999997,35.087999999999994,64.0,48.0,96.0,192.0,1.0,1.0,2.0,4.0,1.0,3.0,6.0,12.0,0.5328999999999998,0.5621,1.1242,2.2484,28.09,59.89,119.78,239.56,0.0,0.8900000000000003,1.7800000000000007,3.5600000000000014,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-8.0,0.0,-0.040000000000000036,-0.08000000000000007,-0.16000000000000014,0.0,-6.000000000000001,-12.000000000000002,-24.000000000000004,TORPUN_clean.cif,1
195.50319999999996,347.3199999999998,971.9504,799.088,2236.0,5892.0,6656.0,5344.0,22.0,52.0,100.0,100.0,172.0,480.0,532.0,432.0,14.090199999999996,38.732399999999984,56.632400000000004,55.395600000000016,2.4025000000000003,35.402,15.809999999999999,31.806,625.0,1225.0,600.0,1200.0,1.0,7.0,4.0,7.0,49.0,98.0,84.0,119.0,1.9320999999999997,6.602499999999999,4.2812,7.325299999999999,0.0,-11.99,-3.999999999999999,-9.67,0.0,126.0,76.0,127.0,0.0,0.0,0.0,0.0,0.0,35.0,16.0,32.0,0.0,4.98,2.4799999999999995,4.46,144.04410000000001,255.969,399.64559999999994,462.21299999999997,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.00020000000001,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,ZUDQUM_clean.cif,1
