f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,param1,param2,param3,param4,param5
216.89310000000003,410.5896,1006.5084,1475.5277999999998,3816.0,8322.0,16596.0,15576.0,27.0,60.0,120.0,180.0,180.0,516.0,894.0,1014.0,18.8379,46.081199999999995,89.10239999999999,118.674,2.7224999999999997,28.182,32.306999999999995,69.63,900.0,1170.0,2940.0,2430.0,1.0,5.0,8.0,15.0,25.0,65.0,140.0,180.0,1.7161000000000002,4.8077000000000005,9.432,12.7463,0.0,-8.83,-6.380000000000002,-17.450000000000006,0.0,111.0,142.0,369.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,39.0,0.0,2.8800000000000003,3.2800000000000007,9.920000000000002,50.40980000000001,102.93920000000001,134.48340000000005,49.19200000000001,221.0,458.0,492.0,52.0,7.0,14.0,18.0,8.0,32.0,68.0,74.0,20.0,3.1470999999999996,6.884600000000002,7.965799999999999,2.2496000000000005,9.241600000000002,16.49706666666666,26.407466666666668,4.458666666666667,49.0,88.66666666666664,102.66666666666667,4.666666666666666,1.0,2.0,3.3333333333333335,0.6666666666666666,4.0,10.666666666666666,12.0,1.3333333333333333,0.5625,1.145,1.505,0.18500000000000003,54.76,148.0,173.23015200000006,22.235075999999996,0.0,0.6533333333333335,1.446666666666667,0.5599999999999998,0.0,1.3333333333333333,8.666666666666668,4.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,-0.02666666666666669,0.49333333333333323,0.25333333333333335,0.0,-5.200000000000001,1.2571866666666671,1.928593333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LATPIG_clean.cif,-0.1457506349918204,-0.27856433184302043,-0.1184798807749627,0.09235156773510028,-0.13403857084812235
200.05929999999995,359.8239999999998,857.0154,907.4720000000001,2923.0,6752.0,8946.0,10432.0,22.0,52.0,90.0,116.0,142.0,360.0,530.0,640.0,16.281399999999998,41.901999999999994,63.65699999999996,79.68679999999998,2.4025000000000003,24.882666666666665,17.41166666666667,44.24733333333333,625.0,933.3333333333334,1016.6666666666666,1666.6666666666667,1.0,4.666666666666667,4.666666666666667,9.333333333333334,22.0,44.0,72.66666666666667,106.66666666666667,1.9321,4.735266666666667,5.569266666666665,9.69293333333333,0.0,-8.82,-3.9999999999999996,-14.08,0.0,79.33333333333333,76.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,12.666666666666666,6.666666666666667,21.333333333333332,0.0,3.08,2.48,6.0,220.90229999999994,428.3702,660.4595999999999,800.889,1029.0,2006.0,2928.0,3060.0,30.0,62.0,94.0,118.0,156.0,380.0,522.0,542.0,14.1742,31.95580000000001,46.194199999999995,52.30940000000002,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.2416,16.9936,23.256,44.38400000000001,49.0,91.0,126.0,182.0,1.0,2.0,3.0,6.0,4.0,10.0,18.0,28.0,0.5625,1.1400000000000003,1.7325,2.865,54.76,138.38,250.86000000000007,401.18522800000005,0.0,0.4900000000000002,1.4700000000000006,3.6400000000000006,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-2.0,0.0,-0.020000000000000018,-0.06000000000000005,0.6799999999999998,0.0,-3.8999999999999995,-11.700000000000001,-9.81422,EBUREA_clean.cif,-0.1457506349918204,-0.27856433184302043,-0.1184798807749627,0.09235156773510028,-0.13403857084812235
113.1669,205.2096,413.8424,507.8399999999999,2900.0,5164.0,5578.0,2748.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.943599999999998,22.14,32.1466,31.4304,2.8560999999999996,33.5296,27.513199999999998,34.9492,2304.0,2208.0,1824.0,1920.0,1.0,6.0,6.0,8.0,36.0,84.0,96.0,120.0,2.1904,6.5416,6.7783999999999995,7.873599999999999,0.0,-9.7,-6.139999999999999,-7.159999999999998,0.0,242.0,250.0,344.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,28.0,0.0,4.46,4.3,6.52,274.68940000000003,558.3588,863.5696000000002,979.6402000000002,1288.0,2628.0,3820.0,3856.0,36.0,76.0,116.0,138.0,192.0,472.0,668.0,698.0,17.093200000000003,39.182,57.368399999999994,63.045800000000035,10.969600000000003,11.512533333333332,21.63093333333334,17.005866666666662,59.0,62.33333333333335,107.33333333333331,82.66666666666667,1.0,1.333333333333333,2.3333333333333335,2.0,2.0,5.333333333333332,7.333333333333331,6.666666666666668,0.5427666666666668,0.7547333333333336,1.2025000000000003,1.0294666666666665,36.98000000000001,86.05333333333331,115.89753799999998,109.22420466666671,0.0,0.756666666666667,1.0366666666666668,1.4666666666666672,0.0,1.666666666666667,3.6666666666666656,4.666666666666667,0.0,0.0,0.0,0.0,0.0,-1.666666666666667,-1.666666666666667,-2.666666666666666,0.0,-0.03333333333333337,0.09333333333333328,0.07333333333333328,0.0,-5.299999999999999,-4.335703333333334,-7.035703333333331,9.8896,18.548200000000005,30.730999999999998,29.268,52.75,92.5,136.25,127.5,1.0,2.25,3.75,3.5,5.75,15.25,20.0,16.5,0.5550999999999997,1.209275,1.8355250000000003,1.6854499999999997,48.09249999999998,148.00065350000003,213.53011400000008,184.32638124999997,0.0,0.9224999999999999,1.6750000000000005,1.7525000000000004,0.0,3.0,7.75,8.0,0.0,0.0,0.0,0.0,0.0,-0.25,1.25,0.5,0.0,0.06499999999999996,0.34499999999999986,0.3399999999999999,0.0,-4.6767775,-3.4821100000000005,-3.557110000000001,QOZPIG_clean.cif,0.05670206163524338,0.2214356681569796,-0.1184798807749627,-0.07980100122254087,0.2507101545706686
83.06643333333338,132.66933333333327,215.5494666666666,257.31200000000007,1274.3333333333333,2426.6666666666665,2446.6666666666665,1408.0,9.666666666666666,17.333333333333332,23.333333333333332,29.333333333333332,40.666666666666664,93.33333333333333,96.66666666666667,58.666666666666664,6.782866666666667,13.60233333333334,17.025066666666646,16.48826666666668,3.610000000000005,28.32266666666668,20.995,49.096,841.0,1005.3333333333338,754.0,1711.0,1.0,4.333333333333336,4.333333333333336,8.666666666666671,19.0,38.0,57.0,91.66666666666663,1.9043999999999992,4.365399999999995,4.604600000000005,8.785999999999996,0.0,-6.673333333333342,-2.8166666666666633,-9.373333333333333,0.0,91.0,99.66666666666664,192.3333333333333,0.0,0.0,0.0,0.0,0.0,10.333333333333327,6.0,17.0,0.0,2.8166666666666633,2.6433333333333313,5.593333333333331,213.74137499999975,413.3049000000003,648.8969500000001,760.7369999999999,1026.75,1989.0,3001.0,3117.0,28.0,58.5,90.0,111.0,148.5,366.0,525.0,573.0,13.634800000000002,30.747150000000033,45.58079999999997,51.883500000000026,11.83359999999997,8.771999999999982,20.51298461538457,16.194461538461514,64.0,48.0,108.92307692307692,88.61538461538461,1.0,1.0,2.0,1.8461538461538463,1.0,3.0,3.8461538461538463,5.538461538461538,0.5328999999999987,0.5621000000000008,1.0725384615384603,1.0377230769230785,28.09000000000008,59.88999999999989,85.2105909999997,110.56615384615371,0.0,0.889999999999996,0.916923076923073,1.6430769230769173,0.0,2.0,2.3846153846153846,3.6923076923076925,0.0,0.0,0.0,0.0,0.0,-2.0,-1.8461538461538463,-3.6923076923076925,0.0,-0.04,-0.009230769230769265,-0.07384615384615391,0.0,-6.000000000000001,-5.477470000000001,-11.076923076923078,8.530707692307704,17.285907692307703,25.68566153846151,27.967999999999936,45.23076923076923,84.0,137.8461538461535,133.53846153846186,0.9230769230769231,2.1538461538461484,3.0769230769230784,3.6923076923076925,5.230769230769222,12.615384615384606,20.307692307692307,23.38461538461539,0.5192307692307693,1.142307692307696,1.7584615384615316,1.9476923076923163,50.547692307692465,146.87772738461493,221.77230769230817,277.81699323076987,0.0,0.8615384615384644,0.9046153846153835,2.0246153846153807,0.0,3.0769230769230784,1.8461538461538463,6.76923076923076,0.0,0.0,0.0,0.0,0.0,0.0,-1.230769230769234,-1.230769230769234,0.0,0.09230769230769233,-0.036923076923076954,0.1723076923076928,0.0,-3.9098800000000145,-7.199999999999975,-10.21976000000001,YAVWUQ_clean.cif,0.05670206163524338,0.2214356681569796,-0.1184798807749627,-0.07980100122254087,0.2507101545706686
127.89880000000001,244.9279999999999,456.19520000000006,525.6319999999998,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999996,25.11200000000001,34.054399999999994,43.099199999999996,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999996,4.029599999999999,4.2504,8.28,0.0,-6.16,-2.5999999999999996,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.5999999999999996,2.4399999999999995,5.039999999999999,332.5703999999999,667.2840000000003,1090.7858,1377.3450000000007,1440.0,2928.0,4364.0,4764.0,48.0,100.0,162.0,214.0,262.0,656.0,956.0,1122.0,21.108800000000016,49.46480000000002,74.59060000000001,90.00060000000003,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,9.2416,23.256,57.76000000000001,59.88800000000001,49.0,126.0,196.0,266.0,1.0,3.0,8.0,8.0,9.0,33.0,48.0,60.0,0.5625,1.7325,3.4200000000000004,4.0200000000000005,54.760000000000005,250.86,467.89045600000003,568.4252280000001,0.0,1.4700000000000006,5.32,4.620000000000001,0.0,3.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,-2.0,8.0,4.0,0.0,-0.06000000000000005,1.44,0.6399999999999999,0.0,-11.700000000000001,-4.02844,-17.614220000000003,ZIKJIO_clean.cif,0.05670206163524338,0.2214356681569796,-0.1184798807749627,-0.07980100122254087,0.2507101545706686
105.06163333333332,194.29689999999997,322.49886666666663,415.9251666666665,2827.3333333333335,3988.0,4698.666666666667,2264.0,14.166666666666666,28.333333333333332,43.0,54.0,74.0,186.33333333333334,229.33333333333334,190.33333333333334,9.178116666666666,20.2062,29.400199999999998,28.683600000000002,2.8560999999999983,24.8092,25.138749999999998,46.793283333333314,2304.0,1632.0,1680.0,2320.0,1.0,4.5,5.833333333333333,11.0,21.5,52.0,79.5,102.0,2.1904,4.921,6.647666666666666,10.098533333333334,0.0,-7.075000000000002,-5.016666666666665,-9.098333333333333,0.0,182.0,245.0,479.66666666666674,0.0,0.0,0.0,0.0,0.0,10.5,9.0,26.333333333333332,0.0,3.3350000000000004,4.141666666666665,9.456666666666665,149.65880000000004,311.91600000000017,481.6751999999999,570.6270000000003,617.0,1320.0,1836.0,1824.0,23.0,48.0,74.0,92.0,122.0,300.0,418.0,442.0,9.838300000000004,23.346400000000013,33.684200000000025,37.03999999999999,10.631513043478265,11.894086956521738,24.44300289855073,19.20614492753624,57.04347826086956,64.69565217391305,105.50724637681162,77.44927536231884,1.0,1.4637681159420293,2.9275362318840585,2.4637681159420293,2.391304347826087,7.173913043478261,9.565217391304348,7.855072463768119,0.5466275362318838,0.8370681159420291,1.3802173913043485,1.1280492753623184,40.45869565217391,109.67550724637674,155.67401878260867,133.9459028405798,0.0,0.9317391304347835,1.7108695652173906,1.9608695652173893,0.0,2.0,7.565217391304348,8.173913043478262,0.0,0.0,0.0,0.0,0.0,-2.0,-1.072463768115942,-1.6811594202898552,0.0,-0.040000000000000036,0.31246376811594184,0.3002898550724638,0.0,-6.834782608695648,-4.151522318840584,-5.560217971014493,7.203060869565213,5.339478260869561,12.542539130434774,10.678956521739122,38.95652173913044,29.217391304347824,68.17391304347827,58.43478260869565,0.6086956521739131,0.6086956521739131,1.2173913043478262,1.2173913043478262,0.6086956521739131,1.826086956521739,2.4347826086956523,3.652173913043478,0.3243739130434781,0.34214782608695676,0.6665217391304346,0.6842956521739135,17.09826086956522,36.45478260869567,53.55304347826087,72.90956521739135,0.0,0.5417391304347828,0.5417391304347828,1.0834782608695657,0.0,1.2173913043478262,1.2173913043478262,2.4347826086956523,0.0,0.0,0.0,0.0,0.0,-1.2173913043478262,-1.2173913043478262,-2.4347826086956523,0.0,-0.024347826086956542,-0.024347826086956542,-0.048695652173913084,0.0,-3.652173913043479,-3.652173913043479,-7.304347826086958,ECIWIW_clean.cif,0.1692735667338678,0.2214356681569796,0.8815201192250373,0.04984278659975196,-0.29262560653639624
425.3701999999998,758.176,1842.2759999999998,2555.507199999999,2365.0,4704.0,10554.0,15072.0,56.0,148.0,270.0,412.0,462.0,1460.0,2492.0,3276.0,46.99039999999997,124.07080000000006,242.9502,311.7099999999998,0.9603999999999999,12.966153846153853,12.329907692307687,39.30855384615384,9.0,92.3076923076923,95.53846153846153,280.61538461538464,1.0,3.8461538461538463,6.923076923076923,12.615384615384615,14.923076923076923,47.38461538461539,89.6923076923077,138.0,1.7689000000000001,3.73423076923077,9.496199999999996,12.444707692307691,0.0,-9.461538461538463,-5.796923076923078,-27.747692307692315,0.0,-19.23076923076923,-11.076923076923077,-55.69230769230769,0.0,0.0,0.0,0.0,0.0,2.6153846153846154,3.230769230769231,12.615384615384615,0.0,2.3076923076923066,2.0676923076923086,7.421538461538462,148.8841,271.105,410.86560000000003,488.814,712.0,1276.0,1908.0,2022.0,19.0,38.0,56.0,70.0,94.0,226.0,308.0,334.0,9.0811,19.667,28.1608,32.430200000000006,11.833599999999995,8.771999999999993,20.605599999999985,19.43599999999999,64.0,48.0,112.0,98.0,1.0,1.0,2.0,2.25,1.0,3.0,4.25,6.25,0.5328999999999998,0.5621000000000004,1.0949999999999998,1.1917250000000008,28.09,59.89000000000002,87.98,125.75192074999997,0.0,0.8900000000000005,0.8900000000000005,2.090000000000001,0.0,2.0,2.0,5.75,0.0,0.0,0.0,0.0,0.0,-2.0,-2.25,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,0.009999999999999926,0.0,-6.000000000000001,-6.000000000000001,-11.801777500000007,11.833599999999995,12.556000000000003,20.605599999999985,17.543999999999986,64.0,52.0,112.0,96.0,1.0,1.5,2.0,2.0,2.5,5.5,6.0,9.0,0.5328999999999998,0.6971500000000002,1.0949999999999998,1.1242000000000008,28.09,71.83384150000005,87.98,119.78000000000004,0.0,1.5100000000000005,0.8900000000000005,1.780000000000001,0.0,5.5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-3.0,0.0,0.13999999999999999,-0.040000000000000036,-0.08000000000000007,0.0,-5.603555000000001,-6.000000000000001,-12.000000000000002,HOZFIN_clean.cif,0.1825127716163029,0.7214356681569796,-0.1184798807749627,-0.0074130381872836125,-0.1251092190637087
127.8988,244.92799999999988,456.1952,525.632,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.443599999999998,25.11200000000001,34.054399999999994,43.099199999999996,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9043999999999996,4.029599999999999,4.2504,8.28,0.0,-6.16,-2.5999999999999996,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.5999999999999996,2.4399999999999995,5.039999999999999,360.6812999999999,736.0320000000007,1192.2908000000007,1572.9640000000004,1572.0,3264.0,4976.0,5872.0,53.0,112.0,180.0,248.0,292.0,744.0,1124.0,1400.0,23.647700000000015,56.056000000000026,86.03720000000003,109.18960000000006,11.8336,8.771999999999998,20.605599999999995,17.543999999999997,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5328999999999998,0.5621,1.095,1.1242,28.09,59.88999999999999,87.98,119.77999999999999,0.0,0.8900000000000003,0.8900000000000003,1.7800000000000007,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.08000000000000007,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUKYIH_clean.cif,-0.1457506349918204,-0.27856433184302043,-0.1184798807749627,0.09235156773510028,-0.13403857084812235
170.61699999999996,313.2479999999999,672.9867999999999,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999998,69.50880000000002,2.7224999999999997,27.719999999999995,25.244999999999997,55.20899999999999,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000004,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,151.6661333333333,305.30013333333335,461.2130666666667,530.3678000000001,659.3333333333334,1345.3333333333333,1854.6666666666667,1776.0,22.0,45.333333333333336,68.0,82.0,113.33333333333333,273.3333333333333,365.3333333333333,370.0,9.783000000000001,22.484533333333335,31.59613333333333,33.589266666666674,10.9696,11.015999999999998,23.36373333333333,18.337333333333333,59.0,60.0,107.33333333333333,69.33333333333333,1.0,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.0,6.0,8.0,6.666666666666667,0.5427666666666666,0.7597333333333335,1.3,1.0296333333333334,36.98,95.67333333333333,136.63507600000003,117.96097033333335,0.0,0.9200000000000003,1.4800000000000002,2.026666666666667,0.0,2.0,6.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333333,-1.6666666666666667,0.0,-0.040000000000000036,0.2133333333333333,0.3266666666666666,0.0,-6.600000000000001,-4.671406666666667,-5.107110000000001,3.0805333333333333,5.664533333333334,8.248533333333333,10.832533333333332,16.333333333333332,30.333333333333332,44.333333333333336,58.333333333333336,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,3.3333333333333335,5.333333333333333,7.333333333333333,0.1875,0.38000000000000006,0.5725000000000001,0.765,18.253333333333334,46.126666666666665,74.0,101.87333333333333,0.0,0.1633333333333334,0.3266666666666668,0.4900000000000002,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,-1.0,0.0,-0.006666666666666672,-0.013333333333333345,-0.020000000000000018,0.0,-1.3,-2.6,-3.9000000000000004,WOGHEG_clean.cif,0.05670206163524338,0.2214356681569796,-0.1184798807749627,-0.07980100122254087,0.2507101545706686
323.73849999999993,561.8400000000001,1132.7087999999994,1528.3488000000002,8983.0,12624.0,16878.0,14208.0,40.0,84.0,138.0,192.0,222.0,552.0,738.0,840.0,30.854800000000004,70.8048,108.34499999999998,125.30640000000008,2.3101749999999996,20.658,22.529249999999998,46.63485,1818.25,1308.0,1467.0,2415.0,1.0,4.5,6.0,12.0,21.0,48.0,81.0,123.0,2.6032,5.4318,7.392,12.8016,0.0,-8.580000000000002,-6.464999999999998,-14.550000000000002,0.0,138.0,208.5,426.0,0.0,0.0,0.0,0.0,0.0,10.5,9.0,27.0,0.0,4.065,4.979999999999999,11.280000000000001,149.65879999999999,311.91600000000017,481.67519999999996,570.6270000000001,617.0,1320.0,1836.0,1824.0,23.0,48.0,74.0,92.0,122.0,300.0,418.0,442.0,9.838300000000004,23.346400000000013,33.68420000000001,37.04,10.969600000000007,11.015999999999993,23.363733333333343,18.738666666666674,59.0,60.0,107.33333333333333,82.6666666666667,1.0,1.3333333333333328,2.6666666666666656,2.3333333333333344,2.0,6.0,8.0,7.333333333333335,0.542766666666667,0.7597333333333333,1.3000000000000005,1.126966666666667,36.98000000000001,95.67333333333335,136.63507600000003,129.9617426666667,0.0,0.9200000000000005,1.4799999999999998,1.909999999999999,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3333333333333328,-2.3333333333333344,0.0,-0.040000000000000036,0.21333333333333326,0.19333333333333333,0.0,-6.599999999999998,-4.671406666666669,-7.37140666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAXKOH_clean.cif,0.05670206163524338,0.2214356681569796,-0.1184798807749627,-0.07980100122254087,0.2507101545706686
