f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename
130.16440000000003,256.9075199999999,454.56672,531.9244799999998,2672.8,4572.0,7488.0,6415.2,14.8,33.6,52.8,64.8,86.4,216.0,312.0,324.0,11.464600000000004,26.50296000000001,41.617200000000004,45.17351999999998,3.6100000000000043,22.115999999999985,24.851999999999983,39.15900000000003,841.0,783.0,1595.0,1392.0,1.0,3.5,5.0,7.0,12.5,29.5,48.0,64.0,1.9043999999999996,3.553500000000002,6.099600000000005,7.272599999999997,0.0,-4.989999999999996,-3.5799999999999996,-7.310000000000004,0.0,74.5,90.0,155.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,2.254999999999998,2.4799999999999973,4.3900000000000015,215.71829999999997,443.25360000000006,678.1659999999997,782.1160000000003,999.0,2082.0,3022.0,3004.0,30.0,64.0,98.0,120.0,162.0,402.0,580.0,628.0,14.233400000000008,33.143199999999986,48.68820000000003,53.86239999999999,10.96960000000001,12.009066666666653,19.401599999999984,14.27999999999998,59.0,64.66666666666666,105.0,78.0,1.0,1.3333333333333324,2.0,1.6666666666666685,2.0,4.666666666666668,6.0,6.0,0.542766666666666,0.7497333333333321,1.1099999999999997,0.9419666666666665,36.98000000000001,76.43333333333338,104.77999999999993,107.72666666666652,0.0,0.5933333333333336,0.7566666666666675,1.3499999999999988,0.0,1.3333333333333324,1.6666666666666685,3.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333324,-1.6666666666666685,-3.0,0.0,-0.02666666666666666,-0.03333333333333336,-0.06000000000000008,0.0,-4.000000000000001,-5.300000000000007,-9.299999999999995,9.241599999999991,16.99360000000001,26.235200000000027,15.504000000000003,49.0,91.0,140.0,84.0,1.0,2.0,3.0,2.0,4.0,10.0,14.0,12.0,0.5625,1.1400000000000003,1.7025000000000003,1.1550000000000007,54.760000000000105,138.37999999999994,193.13999999999984,167.23999999999984,0.0,0.4900000000000012,0.4900000000000012,0.9800000000000024,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.040000000000000036,0.0,-3.9000000000000017,-3.9000000000000017,-7.800000000000003,cif_files/2021_12_13_11_29_07_a491d17e-2481-4949-81d5-e1db4b7f03c6/mof.cif
